id,PXORDX,OLDPXORDX,CODETYPE,CCID,CONCEPTID,VOCABULARYID,DOMAINID,TRACK,STANCON,CODE,CODEWS,CODESCHEME,LONGDESC,SHORTDESC,CODESTATUS,CODECHANGE,CODECYEAR,CODEPTYPE,CODEBSTATUS,CODECCSTATUS,SEX_CD,ANATOC,POACS,POACC,POACCY,VALIDSD,VALIDED,INVALIDR,CREATE_DT
800,D,D,I09,"3-dig billing code",44821673,ICD9CM,Condition,Medical,NULL,048,048,ICD9DIAG,"Other enterovirus diseases of central nervous system","Other enterovirus diseases of central nervous system",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
801,D,D,I09,"3-dig nonbill code",44836776,ICD9CM,Condition,Medical,NULL,049,049,ICD9DIAG,"Other non-arthropod-borne viral diseases of central nervous system","Other non-arthropod-borne viral diseases of central nervous system",I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
802,D,D,I09,"4-dig billing code",44829740,ICD9CM,Condition,Medical,NULL,0490,049.0,ICD9DIAG,"Lymphocytic choriomeningitis","Lymphocytic choriomeningitis",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
803,D,D,I09,"4-dig billing code",44833230,ICD9CM,Condition,Medical,NULL,0491,049.1,ICD9DIAG,"Meningitis due to adenovirus","Meningitis due to adenovirus",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
804,D,D,I09,"4-dig billing code",44829741,ICD9CM,Condition,Medical,NULL,0498,049.8,ICD9DIAG,"Other specified non-arthropod-borne viral diseases of central nervous system","Other specified non-arthropod-borne viral diseases of central nervous system",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
805,D,D,I09,"4-dig billing code",44836777,ICD9CM,Condition,Medical,NULL,0499,049.9,ICD9DIAG,"Unspecified non-arthropod-borne viral diseases of central nervous system","Unspecified non-arthropod-borne viral diseases of central nervous system",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
806,D,D,I09,"3-dig nonbill code",44827495,ICD9CM,Condition,Medical,NULL,050,050,ICD9DIAG,Smallpox,Smallpox,I,Deleted,2015,UP,Y,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
807,D,D,I09,"4-dig billing code",44828680,ICD9CM,Condition,Medical,NULL,0500,050.0,ICD9DIAG,"Variola major","Variola major",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
808,D,D,I09,"4-dig billing code",44836778,ICD9CM,Condition,Medical,NULL,0501,050.1,ICD9DIAG,Alastrim,Alastrim,A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
809,D,D,I09,"4-dig billing code",44833231,ICD9CM,Condition,Medical,NULL,0502,050.2,ICD9DIAG,"Modified smallpox","Modified smallpox",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
810,D,D,I09,"4-dig billing code",44834431,ICD9CM,Condition,Medical,NULL,0509,050.9,ICD9DIAG,"Smallpox, unspecified","Smallpox, unspecified",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
811,D,D,I09,"3-dig nonbill code",44827496,ICD9CM,Condition,Medical,NULL,051,051,ICD9DIAG,"Cowpox and paravaccinia","Cowpox and paravaccinia",I,Deleted,2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
812,D,D,I09,"4-dig nonbill code",44833232,ICD9CM,Condition,Medical,NULL,0510,051.0,ICD9DIAG,"Cowpox and vaccinia not from vaccination","Cowpox and vaccinia not from vaccination",I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
813,D,D,I09,"5-dig billing code",44833233,ICD9CM,Condition,Medical,NULL,05101,051.01,ICD9DIAG,Cowpox,Cowpox,A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
814,D,D,I09,"5-dig billing code",44836779,ICD9CM,Condition,Medical,NULL,05102,051.02,ICD9DIAG,"Vaccinia not from vaccination","Vaccinia not from vaccination",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
815,D,D,I09,"4-dig billing code",44822819,ICD9CM,Condition,Medical,NULL,0511,051.1,ICD9DIAG,Pseudocowpox,Pseudocowpox,A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
816,D,D,I09,"4-dig billing code",44821674,ICD9CM,Condition,Medical,NULL,0512,051.2,ICD9DIAG,"Contagious pustular dermatitis","Contagious pustular dermatitis",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
817,D,D,I09,"4-dig billing code",44821675,ICD9CM,Condition,Medical,NULL,0519,051.9,ICD9DIAG,"Paravaccinia, unspecified","Paravaccinia, unspecified",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
818,D,D,I09,"3-dig nonbill code",44820549,ICD9CM,Condition,Medical,NULL,052,052,ICD9DIAG,Chickenpox,Chickenpox,I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
819,D,D,I09,"4-dig billing code",44835614,ICD9CM,Condition,Medical,NULL,0520,052.0,ICD9DIAG,"Postvaricella encephalitis","Postvaricella encephalitis",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
820,D,D,I09,"4-dig billing code",44833234,ICD9CM,Condition,Medical,NULL,0521,052.1,ICD9DIAG,"Varicella (hemorrhagic) pneumonitis","Varicella (hemorrhagic) pneumonitis",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
821,D,D,I09,"4-dig billing code",44832075,ICD9CM,Condition,Medical,NULL,0522,052.2,ICD9DIAG,"Postvaricella myelitis","Postvaricella myelitis",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
822,D,D,I09,"4-dig billing code",44821676,ICD9CM,Condition,Medical,NULL,0527,052.7,ICD9DIAG,"Chickenpox with other specified complications","Chickenpox with other specified complications",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
823,D,D,I09,"4-dig billing code",44822820,ICD9CM,Condition,Medical,NULL,0528,052.8,ICD9DIAG,"Chickenpox with unspecified complication","Chickenpox with unspecified complication",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
824,D,D,I09,"4-dig billing code",44833235,ICD9CM,Condition,Medical,NULL,0529,052.9,ICD9DIAG,"Varicella without mention of complication","Varicella without mention of complication",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
825,D,D,I09,"3-dig nonbill code",44834432,ICD9CM,Condition,Medical,NULL,053,053,ICD9DIAG,"Herpes zoster","Herpes zoster",I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
826,D,D,I09,"4-dig billing code",44830925,ICD9CM,Condition,Medical,NULL,0530,053.0,ICD9DIAG,"Herpes zoster with meningitis","Herpes zoster with meningitis",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
827,D,D,I09,"4-dig nonbill code",44830926,ICD9CM,Condition,Medical,NULL,0531,053.1,ICD9DIAG,"Herpes zoster with other nervous system complications","Herpes zoster with other nervous system complications",I,Deleted,2015,UP,Y,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
828,D,D,I09,"5-dig billing code",44829742,ICD9CM,Condition,Medical,NULL,05310,053.10,ICD9DIAG,"Herpes zoster with unspecified nervous system complication","Herpes zoster with unspecified nervous system complication",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
829,D,D,I09,"5-dig billing code",44820550,ICD9CM,Condition,Medical,NULL,05311,053.11,ICD9DIAG,"Geniculate herpes zoster","Geniculate herpes zoster",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
830,D,D,I09,"5-dig billing code",44829743,ICD9CM,Condition,Medical,NULL,05312,053.12,ICD9DIAG,"Postherpetic trigeminal neuralgia","Postherpetic trigeminal neuralgia",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
831,D,D,I09,"5-dig billing code",44821677,ICD9CM,Condition,Medical,NULL,05313,053.13,ICD9DIAG,"Postherpetic polyneuropathy","Postherpetic polyneuropathy",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
832,D,D,I09,"5-dig billing code",44822821,ICD9CM,Condition,Medical,NULL,05314,053.14,ICD9DIAG,"Herpes zoster myelitis","Herpes zoster myelitis",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
833,D,D,I09,"5-dig billing code",44833236,ICD9CM,Condition,Medical,NULL,05319,053.19,ICD9DIAG,"Herpes zoster with other nervous system complications","Herpes zoster with other nervous system complications",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
834,D,D,I09,"4-dig nonbill code",44825149,ICD9CM,Condition,Medical,NULL,0532,053.2,ICD9DIAG,"Herpes zoster with ophthalmic complications","Herpes zoster with ophthalmic complications",I,Deleted,2015,UP,Y,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
835,D,D,I09,"5-dig billing code",44820551,ICD9CM,Condition,Medical,NULL,05320,053.20,ICD9DIAG,"Herpes zoster dermatitis of eyelid","Herpes zoster dermatitis of eyelid",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
836,D,D,I09,"5-dig billing code",44821678,ICD9CM,Condition,Medical,NULL,05321,053.21,ICD9DIAG,"Herpes zoster keratoconjunctivitis","Herpes zoster keratoconjunctivitis",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
837,D,D,I09,"5-dig billing code",44821679,ICD9CM,Condition,Medical,NULL,05322,053.22,ICD9DIAG,"Herpes zoster iridocyclitis","Herpes zoster iridocyclitis",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
838,D,D,I09,"5-dig billing code",44819364,ICD9CM,Condition,Medical,NULL,05329,053.29,ICD9DIAG,"Herpes zoster with other ophthalmic complications","Herpes zoster with other ophthalmic complications",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
839,D,D,I09,"4-dig nonbill code",44835615,ICD9CM,Condition,Medical,NULL,0537,053.7,ICD9DIAG,"Herpes zoster with other specified complications","Herpes zoster with other specified complications",I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
840,D,D,I09,"5-dig billing code",44820552,ICD9CM,Condition,Medical,NULL,05371,053.71,ICD9DIAG,"Otitis externa due to herpes zoster","Otitis externa due to herpes zoster",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
841,D,D,I09,"5-dig billing code",44823975,ICD9CM,Condition,Medical,NULL,05379,053.79,ICD9DIAG,"Herpes zoster with other specified complications","Herpes zoster with other specified complications",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
842,D,D,I09,"4-dig billing code",44836780,ICD9CM,Condition,Medical,NULL,0538,053.8,ICD9DIAG,"Herpes zoster with unspecified complication","Herpes zoster with unspecified complication",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
843,D,D,I09,"4-dig billing code",44830927,ICD9CM,Condition,Medical,NULL,0539,053.9,ICD9DIAG,"Herpes zoster without mention of complication","Herpes zoster without mention of complication",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
844,D,D,I09,"3-dig nonbill code",44822822,ICD9CM,Condition,Medical,NULL,054,054,ICD9DIAG,"Herpes simplex","Herpes simplex",I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
845,D,D,I09,"4-dig billing code",44836781,ICD9CM,Condition,Medical,NULL,0540,054.0,ICD9DIAG,"Eczema herpeticum","Eczema herpeticum",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
846,D,D,I09,"4-dig nonbill code",44820553,ICD9CM,Condition,Medical,NULL,0541,054.1,ICD9DIAG,"Genital herpes","Genital herpes",I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
847,D,D,I09,"5-dig billing code",44835616,ICD9CM,Condition,Medical,NULL,05410,054.10,ICD9DIAG,"Genital herpes, unspecified","Genital herpes, unspecified",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
848,D,D,I09,"5-dig billing code",44827497,ICD9CM,Condition,Medical,NULL,05411,054.11,ICD9DIAG,"Herpetic vulvovaginitis","Herpetic vulvovaginitis",A,"No change",2015,UP,Y,Y,F,C,N,"No change",2015,19700101,20991231,NULL,42005
849,D,D,I09,"5-dig billing code",44820554,ICD9CM,Condition,Medical,NULL,05412,054.12,ICD9DIAG,"Herpetic ulceration of vulva","Herpetic ulceration of vulva",A,"No change",2015,UP,Y,Y,F,C,N,"No change",2015,19700101,20991231,NULL,42005
850,D,D,I09,"5-dig billing code",44828681,ICD9CM,Condition,Medical,NULL,05413,054.13,ICD9DIAG,"Herpetic infection of penis","Herpetic infection of penis",A,"No change",2015,UP,Y,Y,M,C,N,"No change",2015,19700101,20991231,NULL,42005
851,D,D,I09,"5-dig billing code",44820555,ICD9CM,Condition,Medical,NULL,05419,054.19,ICD9DIAG,"Other genital herpes","Other genital herpes",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
852,D,D,I09,"4-dig billing code",44819365,ICD9CM,Condition,Medical,NULL,0542,054.2,ICD9DIAG,"Herpetic gingivostomatitis","Herpetic gingivostomatitis",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
853,D,D,I09,"4-dig billing code",44827498,ICD9CM,Condition,Medical,NULL,0543,054.3,ICD9DIAG,"Herpetic meningoencephalitis","Herpetic meningoencephalitis",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
854,D,D,I09,"4-dig nonbill code",44826341,ICD9CM,Condition,Medical,NULL,0544,054.4,ICD9DIAG,"Herpes simplex with ophthalmic complications","Herpes simplex with ophthalmic complications",I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
855,D,D,I09,"5-dig billing code",44828682,ICD9CM,Condition,Medical,NULL,05440,054.40,ICD9DIAG,"Herpes simplex with unspecified ophthalmic complication","Herpes simplex with unspecified ophthalmic complication",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
856,D,D,I09,"5-dig billing code",44830928,ICD9CM,Condition,Medical,NULL,05441,054.41,ICD9DIAG,"Herpes simplex dermatitis of eyelid","Herpes simplex dermatitis of eyelid",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
857,D,D,I09,"5-dig billing code",44830929,ICD9CM,Condition,Medical,NULL,05442,054.42,ICD9DIAG,"Dendritic keratitis","Dendritic keratitis",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
858,D,D,I09,"5-dig billing code",44822823,ICD9CM,Condition,Medical,NULL,05443,054.43,ICD9DIAG,"Herpes simplex disciform keratitis","Herpes simplex disciform keratitis",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
859,D,D,I09,"5-dig billing code",44835617,ICD9CM,Condition,Medical,NULL,05444,054.44,ICD9DIAG,"Herpes simplex iridocyclitis","Herpes simplex iridocyclitis",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
860,D,D,I09,"5-dig billing code",44828683,ICD9CM,Condition,Medical,NULL,05449,054.49,ICD9DIAG,"Herpes simplex with other ophthalmic complications","Herpes simplex with other ophthalmic complications",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
861,D,D,I09,"4-dig billing code",44820556,ICD9CM,Condition,Medical,NULL,0545,054.5,ICD9DIAG,"Herpetic septicemia","Herpetic septicemia",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
862,D,D,I09,"4-dig billing code",44835618,ICD9CM,Condition,Medical,NULL,0546,054.6,ICD9DIAG,"Herpetic whitlow","Herpetic whitlow",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
863,D,D,I09,"4-dig nonbill code",44825150,ICD9CM,Condition,Medical,NULL,0547,054.7,ICD9DIAG,"Herpes simplex with other specified complications","Herpes simplex with other specified complications",I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
864,D,D,I09,"5-dig billing code",44835619,ICD9CM,Condition,Medical,NULL,05471,054.71,ICD9DIAG,"Visceral herpes simplex","Visceral herpes simplex",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
865,D,D,I09,"5-dig billing code",44832076,ICD9CM,Condition,Medical,NULL,05472,054.72,ICD9DIAG,"Herpes simplex meningitis","Herpes simplex meningitis",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
866,D,D,I09,"5-dig billing code",44836782,ICD9CM,Condition,Medical,NULL,05473,054.73,ICD9DIAG,"Herpes simplex otitis externa","Herpes simplex otitis externa",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
867,D,D,I09,"5-dig billing code",44830930,ICD9CM,Condition,Medical,NULL,05474,054.74,ICD9DIAG,"Herpes simplex myelitis","Herpes simplex myelitis",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
868,D,D,I09,"5-dig billing code",44830931,ICD9CM,Condition,Medical,NULL,05479,054.79,ICD9DIAG,"Herpes simplex with other specified complications","Herpes simplex with other specified complications",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
869,D,D,I09,"4-dig billing code",44835620,ICD9CM,Condition,Medical,NULL,0548,054.8,ICD9DIAG,"Herpes simplex with unspecified complication","Herpes simplex with unspecified complication",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
870,D,D,I09,"4-dig billing code",44823976,ICD9CM,Condition,Medical,NULL,0549,054.9,ICD9DIAG,"Herpes simplex without mention of complication","Herpes simplex without mention of complication",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
871,D,D,I09,"3-dig nonbill code",44823977,ICD9CM,Condition,Medical,NULL,055,055,ICD9DIAG,Measles,Measles,I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
872,D,D,I09,"4-dig billing code",44819366,ICD9CM,Condition,Medical,NULL,0550,055.0,ICD9DIAG,"Postmeasles encephalitis","Postmeasles encephalitis",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
873,D,D,I09,"4-dig billing code",44820557,ICD9CM,Condition,Medical,NULL,0551,055.1,ICD9DIAG,"Postmeasles pneumonia","Postmeasles pneumonia",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
874,D,D,I09,"4-dig billing code",44825151,ICD9CM,Condition,Medical,NULL,0552,055.2,ICD9DIAG,"Postmeasles otitis media","Postmeasles otitis media",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
875,D,D,I09,"4-dig nonbill code",44832077,ICD9CM,Condition,Medical,NULL,0557,055.7,ICD9DIAG,"Measles with other specified complications","Measles with other specified complications",I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
